ID_Perfil,Dist_km,Lon,Lat,FreeAir_mGal
2,-132,-102.93619314271952,16.053712547878835,10.01973304844033
2,-130,-102.92753583616047,16.069725138638695,11.00237670892945
2,-128,-102.91887838855891,16.0857379902714,12.041812903328355
2,-126,-102.91022079978302,16.10175110302073,13.19508506407175
2,-124,-102.90156306970101,16.117764477130454,14.58248447566555
2,-122,-102.8929051981811,16.13377811284433,15.999853412166
2,-120,-102.88424718509148,16.14979201040612,17.4471933635103
2,-118,-102.87558903030046,16.165806170059426,18.924505821468088
2,-116,-102.8669307336763,16.181820592047913,19.427948071530245
2,-114,-102.85827229508723,16.197835276615283,19.846052962607857
2,-112,-102.84961371440157,16.213850224005114,20.234211732122965
2,-110,-102.84095499148766,16.229865434460912,20.59242291060029
2,-108,-102.83229612621383,16.245880908226223,20.95425680131922
2,-106,-102.82363711844842,16.261896645544574,20.374573272670222
2,-104,-102.81497796805978,16.277912646659438,19.11967877435967
2,-102,-102.80631867491631,16.293928911814234,17.553213253055215
2,-100,-102.79765923888641,16.309945441252385,15.675161269308843
2,-98,-102.7889996598385,16.325962235217258,13.485507364485331
2,-96,-102.78033993764097,16.341979293952246,12.009458842507286
2,-94,-102.77168007216234,16.357996617700586,11.272705521270643
2,-92,-102.76302006327101,16.374014206705642,10.454044107298506
2,-90,-102.7543599108355,16.390032061210633,9.553470517589597
2,-88,-102.7456996147243,16.406050181458788,8.443030240837704
2,-86,-102.73703917480593,16.42206856769329,7.346495310980671
2,-84,-102.7283785909489,16.438087220157332,6.844480628260942
2,-82,-102.71971786302181,16.45410613909398,6.558217003420647
2,-80,-102.71105699089321,16.47012532474635,6.487715204504937
